qKfz(t)(1);Statusflag;qKfz(t)(2);Statusflag;qKfz(t)(3);Statusflag;qPkw(t)(1);Statusflag;qPkw(t)(2);Statusflag;qPkw(t)(3);Statusflag;qLkw(t)(1);Statusflag;qLkw(t)(2);Statusflag;qLkw(t)(3);Statusflag;vKfz(t)(1);Statusflag;vKfz(t)(2);Statusflag;vKfz(t)(3);Statusflag;vPkw(t)(1);Statusflag;vPkw(t)(2);Statusflag;vPkw(t)(3);Statusflag;vLkw(t)(1);Statusflag;vLkw(t)(2);Statusflag;vLkw(t)(3);Statusflag;vgKfz(t)(1);Statusflag;vgKfz(t)(2);Statusflag;vgKfz(t)(3);Statusflag;b(t)(1);Statusflag;b(t)(2);Statusflag;b(t)(3);Statusflag;aLkw(1);Statusflag;aLkw(2);Statusflag;aLkw(3);Statusflag;kKfz(1);Statusflag;kKfz(2);Statusflag;kKfz(3);Statusflag;kLkw(1);Statusflag;kLkw(2);Statusflag;kLkw(3);Statusflag;kPkw(1);Statusflag;kPkw(2);Statusflag;kPkw(3);Statusflag;qB(1);Statusflag;qB(2);Statusflag;qB(3);Statusflag;kB(1);Statusflag;kB(2);Statusflag;kB(3);Statusflag;QKfz;Statusflag;QLkw;Statusflag;QPkw;Statusflag;VKfz;Statusflag;VLkw;Statusflag;VPkw;Statusflag;VgKfz;Statusflag;B;Statusflag;Bmax;Statusflag;SKfz;Statusflag;Alkw;Statusflag;KKfz;Statusflag;KLkw;Statusflag;KPkw;Statusflag;QB;Statusflag;KB;Statusflag;VDelta;Statusflag
591540;1;300060;0,97 Intp ;494760;1;120180;0,97 Intp nErf ;60180;0,97 Intp nErf ;299820;0,97 Intp nErf ;5340;0,97 Intp ;3540;0,97 Intp ;255;0 Fehl nErm ;157;0,97 Intp nErf ;127;0,97 Intp nErf ;148;1 nErf ;185;1;163;0,97 Intp ;150;1;61;0,97 Intp ;85;1;79;1;97;0,9409 Intp ;97;0,97 Intp ;93;1;255;0 Fehl Impl nErm ;50;1;255;0 Fehl Impl nErm ;1;0,9409 Intp ;1;0,9409 Intp ;255;0 Fehl nErm ;3768;0,97 Intp ;2363;0,9409 Intp ;3343;1;88;0,9409 Intp ;42;0,97 Intp ;255;0 Fehl nErm ;650;0,97 Intp ;369;0,9409 Intp ;1999;0,97 Intp ;137482;0,962725 Intp ;67216;0,962725 Intp ;255;0 Fehl nErm ;876;0,93384325 Intp ;529;0,93384325 Intp ;255;0 Fehl nErm ;50909161;0,99 Intp ;3792482;0,98 Intp ;35039220;0,97 Intp ;4;0,960597 Intp ;0;0,950894 Intp ;2;0,931491 Intp ;3;0,950994 Intp ;4554;1;50;1;25;0,4878559508 Intp ;7;0,9702 Intp ;12727290;0,95099103 Intp ;89;1;17519610;0,90354627 Intp ;44672124;0,946184325 Intp ;11168031;0,908901824 Intp ;26;0,9775 Intp 
30180;0,97 Intp ;300060;0,97 Intp ;495600;1;13320;1 nErf ;60180;0,97 Intp nErf ;299820;0,97 Intp nErf ;5340;0,97 Intp ;3540;0,97 Intp ;10740;1;142;1 nErf ;127;0,97 Intp nErf ;199;0,97 Intp nErf ;185;1;163;0,97 Intp ;197;0,97 Intp ;90;1;89;0,97 Intp ;84;1;61;0,97 Intp ;92;1;86;1;31;0,9409 Intp ;31;0,9409 Intp ;31;0,97 Intp ;18;0,9409 Intp ;1;0,9409 Intp ;2;1;213;0,97 Intp ;2363;0,9409 Intp ;2490;0,97 Intp ;59;0,97 Intp ;40;0,9409 Intp ;128;1;72;1;369;0,9409 Intp ;1522;0,9409 Intp ;29073;0,985 Intp ;67127;0,95545 Intp ;339128;0,9775 Intp ;205;0,985 Intp ;529;0,9267865 Intp ;1704;0,948175 Intp ;51735001;0,98 Intp ;3812102;0,98 Intp ;35412540;0,98 Intp ;3;0,941094 Intp ;0;0,950894 Intp ;2;0,941388 Intp ;1;0,950894 Intp ;4647;0,9506 Intp ;31;0,9409 Intp ;22;0,4831944845 Intp ;7;0,9604 Intp ;17245000;0,92227212 Intp ;89;1;17706270;0,92256024 Intp ;45095279;0,95360909 Intp ;15031760;0,8974357929 Intp ;38;0,9775 Intp 
138420;1;49500;1;38760;1;120180;0,97 Intp nErf ;21600;1 nErf ;27960;1 nErf ;5340;0,97 Intp ;3540;0,97 Intp ;10800;1;106;1 nErf ;31;0,97 Intp nErf ;178;1 nErf ;109;1;47;0,9409 Intp ;197;0,97 Intp ;88;1;61;0,97 Intp ;65;1;97;0,9409 Intp ;97;0,97 Intp ;61;0,97 Intp ;46;1;45;1;35;1;4;0,9409 Intp ;7;0,9409 Intp ;28;1;1306;1;1597;0,97 Intp ;218;1;61;0,97 Intp ;58;0,9409 Intp ;166;1;1103;0,97 Intp ;460;0,9409 Intp ;142;0,97 Intp ;131981;0,97 Intp ;26910;0,96339325 Intp ;71592;0,9925 Intp ;1245;0,97 Intp ;868;0,9344914525 Intp ;402;0,9925 Intp ;51961681;1;3831782;0,98 Intp ;35582280;0,99 Intp ;0;0,99 Intp ;0;0,950894 Intp ;1;0,950697 Intp ;0;0,9603 Intp ;4773;1;46;1;8;0,4962625 Intp ;7;0,98 Intp ;491;1;89;1;35582280;0,94119003 Intp ;45238371;0,960889795 Intp ;449;1 Intp ;104;0,985 Intp 
30180;0,97 Intp ;277080;1;391860;1;5820;0,97 Intp nErf ;60180;0,97 Intp nErf ;299820;0,97 Intp nErf ;180;1;3540;0,97 Intp ;18840;1;157;0,97 Intp nErf ;31;0,9409 Intp nErf ;134;1 nErf ;197;0,97 Intp ;47;0,9409 Intp ;140;1;61;0,97 Intp ;61;0,97 Intp ;61;0,97 Intp ;97;0,9409 Intp ;97;0,97 Intp ;61;0,97 Intp ;31;0,97 Intp ;46;1;31;0,97 Intp ;1;1 Intp ;1;0,9409 Intp ;5;1;192;0,9409 Intp ;8938;0,9409 Intp ;2924;1;3;0,97 Intp ;58;0,9409 Intp ;309;0,97 Intp ;30;0,9409 Intp ;1280;0,912673 Intp ;2142;0,97 Intp ;6425;0,97 Intp ;65490;0,94839325 Intp ;355963;0,9775 Intp ;41;0,9409 Intp ;2113;0,8923432089 Intp ;2656;0,9775 Intp ;52660801;0,99 Intp ;3854342;0,99 Intp ;35948100;0,97 Intp ;1;0,950994 Intp ;0;0,950697 Intp ;1;0,91295527 Intp ;1;0,94138209 Intp ;4881;0,98 Intp ;46;1 Intp ;13;0,4843365773 Intp ;7;0,9801 Intp ;52660801;0,94148406 Intp ;89;1;35948100;0,8855666119 Intp ;45661042;0,9462539368 Intp ;45661042;0,8998818164 Intp ;117;0,96295 Intp 
555660;1;85200;1;225840;1;120180;0,97 Intp nErf ;60180;0,97 Intp nErf ;201840;1 nErf ;5340;0,97 Intp ;420;1;24000;1;153;1 nErf ;127;0,97 Intp nErf ;91;1 nErf ;156;1;163;0,97 Intp ;89;1;61;0,97 Intp ;61;0,97 Intp ;108;1;61;0,97 Intp ;61;0,9409 Intp ;61;0,97 Intp ;32;1;31;0,9409 Intp ;55;1;1;0,9409 Intp ;0;1;11;1;3632;1;671;0,97 Intp ;2482;1;88;0,9409 Intp ;7;0,97 Intp ;222;1;770;0,97 Intp ;369;0,9409 Intp ;2268;1;135933;0,962725 Intp ;61078;0,97 Intp ;235440;1;888;0,962725 Intp ;481;0,9409 Intp ;2587;1;53527501;1;3884102;0,99 Intp ;36330300;0,98 Intp ;2;0,99 Intp ;1;0,960597 Intp ;1;0,950894 Intp ;1;0,9603 Intp ;4999;0,9803 Intp ;55;1;18;0,4962625 Intp ;7;0,99 Intp ;26763750;0,99 Intp ;3884102;0,95099103 Intp ;36330300;0,93187612 Intp ;46040555;0,9630940225 Intp ;23020278;0,9534630823 Intp ;30;0,985 Intp 
60180;1;300060;0,97 Intp ;30180;0,97 Intp ;42240;1 nErf ;60180;0,97 Intp nErf ;8280;1 nErf ;5340;0,97 Intp ;3540;0,97 Intp ;12660;1;157;0,97 Intp nErf ;90;1 nErf ;91;1 nErf ;197;0,9409 Intp ;91;1;78;1;94;1;67;1;100;1;61;0,97 Intp ;97;0,97 Intp ;62;1;255;0 Fehl Impl nErm ;36;1;31;0,97 Intp ;9;0,9409 Intp ;1;0,9409 Intp ;42;1 Intp ;383;0,97 Intp ;3334;0,97 Intp ;332;0,97 Intp ;57;0,97 Intp ;53;0,97 Intp ;127;1;214;0,9409 Intp ;661;0,97 Intp ;106;1;58420;0,97066825 Intp ;66021;0,97 Intp ;26004;1;372;0,9415482025 Intp ;734;0,97 Intp ;286;1;53917921;0,98 Intp ;3905642;0,98 Intp ;36441000;0,99 Intp ;1;0,9506 Intp ;1;0,9604 Intp ;0;0,960597 Intp ;1;0,941094 Intp ;5067;0,99 Intp ;36;1;9;0,4866795348 Intp ;7;0,9604 Intp ;53917921;0,931588 Intp ;3905642;0,941192 Intp ;251;1;46205105;0,965644265 Intp ;46205105;0,9179414383 Intp ;41;0,9925 Intp 
154020;1;300060;0,97 Intp ;114600;1;120180;0,97 Intp nErf ;60180;0,97 Intp nErf ;102540;1 nErf ;5340;0,97 Intp ;3540;0,97 Intp ;12060;1;96;1 nErf ;127;0,97 Intp nErf ;60;1 nErf ;99;1;163;0,97 Intp ;63;1;82;1;61;0,97 Intp ;61;0,97 Intp ;61;0,97 Intp ;97;0,97 Intp ;97;0,97 Intp ;31;0,97 Intp ;38;1;31;0,97 Intp ;3;0,9409 Intp ;1;0,9409 Intp ;11;1;1604;1;2363;0,9409 Intp ;1910;1;65;0,97 Intp ;58;0,9409 Intp ;198;0,97 Intp ;1214;0,97 Intp ;369;0,9409 Intp ;1628;1;131768;0,97 Intp ;67747;0,95545 Intp ;119906;0,9925 Intp ;1373;0,97 Intp ;533;0,9267865 Intp ;1998;0,9925 Intp ;54486601;0,99 Intp ;3926582;0,98 Intp ;36723900;0,98 Intp ;1;0,970497 Intp ;0;0,941094 Intp ;1;0,950894 Intp ;1;0,950697 Intp ;5167;0,98 Intp ;38;1 Intp ;11;0,4915083059 Intp ;7;0,9702 Intp ;54486601;0,96079203 Intp ;89;1;36723900;0,93187612 Intp ;46618887;0,95353706 Intp ;46618887;0,9254048561 Intp ;45;0,985 Intp 
465420;1;300060;0,97 Intp ;586380;1;120180;0,97 Intp nErf ;60180;0,97 Intp nErf ;299820;0,97 Intp nErf ;1920;1;3540;0,97 Intp ;19860;1;61;0,97 Intp nErf ;127;0,97 Intp nErf ;199;0,97 Intp nErf ;47;0,9409 Intp ;143;1;197;0,97 Intp ;77;1;68;1;74;1;97;0,9409 Intp ;97;0,97 Intp ;97;0,97 Intp ;53;1;31;0,9409 Intp ;255;0 Fehl Impl nErm ;0;1;1;0,9409 Intp ;3;1;7630;0,97 Intp ;2363;0,9409 Intp ;2947;0,97 Intp ;25;1;52;0,97 Intp ;268;1;2557;0,912673 Intp ;421;0,97 Intp ;1522;0,9409 Intp ;124020;0,970225 Intp ;67149;0,97 Intp ;376480;0,9775 Intp ;2033;0,94111825 Intp ;529;0,9409 Intp ;1892;0,948175 Intp ;55838461;0,99 Intp ;3951902;0,99 Intp ;37204080;0,97 Intp ;3;0,950697 Intp ;0;0,9801 Intp ;2;0,91295527 Intp ;2;0,941094 Intp ;5252;0,9803 Intp ;53;1;24;0,4842280982 Intp ;7;0,9801 Intp ;18612820;0,94119003 Intp ;89;1;18602040;0,8855666119 Intp ;47241911;0,9535311793 Intp ;15747304;0,9065192316 Intp ;68;0,97 Intp 
407760;1;300060;0,97 Intp ;242580;1;120180;0,97 Intp nErf ;60180;0,97 Intp nErf ;225300;1 nErf ;1800;1;3540;0,97 Intp ;17280;1;86;1 nErf ;42;1 nErf ;48;1 nErf ;86;1;47;0,97 Intp ;49;1;61;0,97 Intp ;89;0,97 Intp ;61;0,97 Intp ;97;0,97 Intp ;83;1;61;0,97 Intp ;31;0,9409 Intp ;31;0,9409 Intp ;31;0,97 Intp ;0;1;1;0,9409 Intp ;7;1;4741;1;7144;0,97 Intp ;5054;1;30;0,97 Intp ;40;0,9409 Intp ;283;0,97 Intp ;1397;0,97 Intp ;1280;0,9409 Intp ;4598;1;124230;0,9775 Intp ;65490;0,95545 Intp ;249492;0,9925 Intp ;1445;0,9775 Intp ;1559;0,95545 Intp ;5198;0,9925 Intp ;56788861;0,99 Intp ;3974522;0,99 Intp ;37609740;0,98 Intp ;1;0,9801 Intp ;0;0,950697 Intp ;1;0,950894 Intp ;1;0,9603 Intp ;5345;0,9506 Intp ;31;0,9409 Intp ;9;0,4950745012 Intp ;7;0,9801 Intp ;56788861;0,970299 Intp ;89;1;37609740;0,93187612 Intp ;47625535;0,9606437725 Intp ;47625535;0,9415269614 Intp ;29;1
485460;1;300060;0,97 Intp ;369060;1;120180;0,97 Intp nErf ;60180;0,97 Intp nErf ;299820;0,97 Intp nErf ;300;1;3540;0,97 Intp ;11100;1;157;0,97 Intp nErf ;127;0,97 Intp nErf ;199;0,97 Intp nErf ;197;0,97 Intp ;163;0,97 Intp ;197;0,97 Intp ;61;0,97 Intp ;61;0,97 Intp ;61;0,97 Intp ;97;0,9409 Intp ;61;0,97 Intp ;97;0,97 Intp ;31;0,97 Intp ;43;1;31;0,97 Intp ;0;1;1;0,9409 Intp ;3;1;3092;0,97 Intp ;2363;0,9409 Intp ;1855;0,97 Intp ;5;0,97 Intp ;58;0,9409 Intp ;182;0,97 Intp ;610;0,9409 Intp ;369;0,9409 Intp ;1522;0,9409 Intp ;121188;0,97 Intp ;67747;0,95545 Intp ;345552;0,97 Intp ;772;0,9409 Intp ;533;0,9267865 Intp ;1736;0,9409 Intp ;57943441;0,99 Intp ;3989462;0,99 Intp ;38089920;0,97 Intp ;3;0,950697 Intp ;0;0,950697 Intp ;2;0,912673 Intp ;2;0,941094 Intp ;5450;0,98 Intp ;43;1 Intp ;23;0,4842280982 Intp ;7;0,9801 Intp ;19314480;0,94119003 Intp ;89;1;19044960;0,88529281 Intp ;48223153;0,946184075 Intp ;16074384;0,8995343616 Intp ;47;0,97 Intp 
434580;1;300060;0,97 Intp ;275940;1;120180;0,97 Intp nErf ;60180;0,97 Intp nErf ;274020;1 nErf ;5340;0,97 Intp ;3540;0,97 Intp ;1920;1;144;1 nErf ;127;0,97 Intp nErf ;31;0,97 Intp nErf ;153;1;163;0,97 Intp ;47;0,97 Intp ;61;0,9409 Intp ;89;0,97 Intp ;78;1;61;0,97 Intp ;61;0,9409 Intp ;88;1;31;0,97 Intp ;31;0,9409 Intp ;34;1;1;0,9409 Intp ;1;0,9409 Intp ;1;1;3018;1;2363;0,9409 Intp ;8901;0,97 Intp ;88;0,912673 Intp ;40;0,9409 Intp ;25;1;785;0,97 Intp ;369;0,9409 Intp ;5830;0,97 Intp ;135773;0,95566825 Intp ;67127;0,95545 Intp ;276708;0,9925 Intp ;943;0,95566825 Intp ;529;0,9267865 Intp ;8926;0,962725 Intp ;58954021;0,99 Intp ;4000262;0,98 Intp ;38544300;0,98 Intp ;2;0,960597 Intp ;0;0,93216718 Intp ;1;0,941094 Intp ;1;0,95128209 Intp ;5546;0,9703 Intp ;34;1 Intp ;15;0,4878559508 Intp ;7;0,9702 Intp ;29477010;0,95099103 Intp ;89;1;38544300;0,92227212 Intp ;48624960;0,9489489891 Intp ;24312480;0,9115575521 Intp ;49;0,9775 Intp 
51060;1;300060;0,97 Intp ;81900;1;21300;1 nErf ;60180;0,97 Intp nErf ;76320;1 nErf ;5340;0,97 Intp ;3540;0,97 Intp ;5580;1;156;1 nErf ;127;0,97 Intp nErf ;199;0,97 Intp nErf ;197;0,97 Intp ;163;0,97 Intp ;197;0,97 Intp ;113;0,97 Intp ;61;0,97 Intp ;61;0,97 Intp ;61;0,9409 Intp ;97;0,97 Intp ;97;0,97 Intp ;31;0,97 Intp ;42;1;31;0,97 Intp ;10;0,9409 Intp ;1;0,9409 Intp ;7;1;327;1;2363;0,9409 Intp ;412;0,97 Intp ;47;0,9409 Intp ;58;0,9409 Intp ;91;0,97 Intp ;108;0,97 Intp ;369;0,9409 Intp ;387;0,97 Intp ;36466;0,97045 Intp ;67747;0,95545 Intp ;99310;0,985 Intp ;234;0,97045 Intp ;533;0,9267865 Intp ;499;0,95545 Intp ;59387041;0,99 Intp ;4014722;0,98 Intp ;38702100;0,99 Intp ;1;0,960597 Intp ;0;0,931588 Intp ;1;0,950697 Intp ;1;0,941094 Intp ;5650;0,98 Intp ;42;1 Intp ;13;0,4878559508 Intp ;7;0,9702 Intp ;59387041;0,95099103 Intp ;89;1;38702100;0,94119003 Intp ;48819199;0,956159825 Intp ;48819199;0,9184842594 Intp ;46;0,9775 Intp 
79380;1;152640;1;30180;0,97 Intp ;68940;1 nErf ;60180;0,97 Intp nErf ;16860;1 nErf ;5340;0,97 Intp ;3540;0,97 Intp ;11460;1;70;1 nErf ;127;0,97 Intp nErf ;31;0,97 Intp nErf ;64;1;163;0,97 Intp ;47;0,97 Intp ;111;1;89;0,97 Intp ;61;0,97 Intp ;97;0,97 Intp ;97;0,97 Intp ;97;0,97 Intp ;57;1;52;1;31;0,97 Intp ;7;0,9409 Intp ;2;0,9409 Intp ;38;1 Intp ;1134;1;1202;0,97 Intp ;974;0,9409 Intp ;48;0,97 Intp ;40;0,9409 Intp ;188;0,97 Intp ;1077;1;369;0,9409 Intp ;359;0,97 Intp ;79620;0,985 Intp ;67127;0,95545 Intp ;32904;0,985 Intp ;1137;0,985 Intp ;529;0,9267865 Intp ;1061;0,95545 Intp ;59649241;0,99 Intp ;4035062;0,98 Intp ;38848080;0,99 Intp ;0;0,960597 Intp ;0;0,941094 Intp ;0;0,960597 Intp ;0;0,950697 Intp ;5790;0,99 Intp ;57;1;7;0,4878559508 Intp ;7;0,9702 Intp ;491;1;89;1;251;1;48935735;0,960914295 Intp ;449;1 Intp ;73;0,9775 Intp 
453720;1;453720;1 Intp ;163380;1;159840;1 Intp nErf ;255;0 Fehl Intp Impl nErm nErf ;159840;1 nErf ;4740;1;4740;1 Intp ;3540;1;115;1 Intp nErf ;255;0 Fehl Intp Impl nErm nErf ;115;1 nErf ;116;1 Intp ;255;0 Fehl Intp Impl nErm ;116;1;104;1;104;1 Intp ;73;1;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;40;1;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;1;1;1;1 Intp ;2;1;3945;1 Intp ;541;1;1421;1;46;1;46;1 Intp ;48;1;1378;1 Intp ;137;1;1378;1;169889;1 Intp ;255;0 Fehl nErm ;167840;1;1477;1 Intp ;307;1 Fehl nErm ;1459;1;60720061;1 Intp ;4048082;1 Intp ;39167761;1 Intp ;1;1 Intp ;0;1 Intp ;1;1 Intp ;0;1 Intp ;5832;1;40;1;13;0,5 Intp ;7;1 Intp ;60720061;1 Intp ;89;1;39167761;1 Intp ;49368928;1 Intp ;49368928;1 Intp ;114;1 Intp 
375900;1;375900;1 Intp ;533520;1;255;0 Fehl Intp Impl nErm nErf ;255;0 Fehl Intp Impl nErm nErf ;255;0 Fehl Intp Impl nErm nErf ;12660;1 Intp ;21240;1 Intp ;12660;1;98;1 nErf ;91;1 nErf ;91;1 Intp nErf ;98;1;91;1;91;1 Intp ;94;1;94;1 Intp ;92;1 Intp ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;47;1;255;0 Fehl Impl nErm ;32;1;3;1 Intp ;6;1 Intp ;2;1;3836;1;4131;1 Intp ;5863;1 Intp ;135;1 Intp ;226;1 Intp ;138;1 Intp ;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;62005381;1 Intp ;4094642;1 Intp ;39167764;1;2;1 Intp ;1;1 Intp ;0;1 Intp ;0;1 Intp ;5912;1;47;1;14;0,5 Intp ;7;1 Intp ;31002690;1 Intp ;4094642;1 Intp ;251;1;49404369;1 Intp ;24702184;1 Intp ;4;1 Intp 
104220;1;146460;1;102300;1;81840;1 nErf ;81840;1 Intp nErf ;101880;1 nErf ;420;1 Intp ;22380;1 Intp ;420;1;255;0 Fehl Intp Impl nErm nErf ;36;1 Intp nErf ;153;1 Intp nErf ;255;0 Fehl Intp Impl nErm ;156;1;156;1 Intp ;255;0 Fehl Intp Impl nErm ;69;1;69;1 Intp ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;39;1;32;1;0;1 Intp ;15;1 Intp ;0;1;307;1;4068;1 Intp ;669;1 Intp ;19;1;324;1 Intp ;6;1 Intp ;97;1;525;1 Intp ;653;1 Intp ;255;0 Fehl nErm ;127579;1 Intp ;103199;1 Intp ;79;1 Fehl nErm ;3544;1 Intp ;675;1 Intp ;62358361;1;4117862;1 Intp ;39433324;1 Intp ;0;1 Intp ;0;1 Intp ;1;1 Intp ;0;1;5984;1;39;1;7;0,5 Intp ;7;1 Intp ;491;1;89;1;39433324;1 Intp ;49810336;1 Intp ;449;1 Intp ;68;1 Intp 
242880;1;80820;1;241800;1;238020;1 Intp nErf ;51600;1 nErf ;238020;1 nErf ;3780;1 Intp ;5940;1 Intp ;3780;1;150;1 Intp nErf ;255;0 Fehl Intp Impl nErm nErf ;150;1 nErf ;151;1 Intp ;255;0 Fehl Intp Impl nErm ;151;1;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;91;1;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;91;1;255;0 Fehl Impl nErm ;43;1;255;0 Fehl Impl nErm ;2;1 Intp ;7;1 Intp ;2;1;1619;1 Intp ;541;1;1612;1;19;1;41;1;42;1;1576;1 Intp ;137;1;1576;1;255;0 Fehl nErm ;255;0 Fehl nErm ;247848;1;255;0 Fehl nErm ;307;1 Fehl nErm ;1652;1;62923861;1;4131362;1 Intp ;39960964;1 Intp ;1;1 Intp ;0;1 Intp ;2;1 Intp ;0;1;6029;1;43;1;13;0,5 Intp ;7;1 Intp ;62923861;1 Intp ;89;1;19980482;1 Intp ;50454623;1 Intp ;50454623;1 Intp ;149;1 Intp 
331380;1;331380;1 Intp ;336120;1;255;0 Fehl Intp Impl nErm nErf ;255;0 Fehl Intp Impl nErm nErf ;255;0 Fehl Intp Impl nErm nErf ;11940;1 Intp ;23700;1 Intp ;11940;1;73;1 nErf ;255;0 Fehl Impl nErm nErf ;33;1 nErf ;75;1;75;1 Intp ;255;0 Fehl Intp Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;120;1;83;1;85;1;96;1;255;0 Fehl Impl nErm ;51;1;255;0 Fehl Impl nErm ;4;1 Intp ;7;1 Intp ;4;1;4539;1;541;1;10185;1;19;1;0;1;100;1;255;0 Fehl nErm ;255;0 Fehl nErm ;139;1;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;0;1 Fehl nErm ;255;0 Fehl nErm ;63922741;1 Intp ;4178942;1 Intp ;39960967;1;1;1 Intp ;0;1 Intp ;0;1 Intp ;1;1 Intp ;6082;1;51;1;7;0,5 Intp ;7;1 Intp ;63922741;1 Intp ;89;1;251;1;50408322;1 Intp ;50408322;1 Intp ;56;1
426900;1;426900;1 Intp ;464460;1;255;0 Fehl Intp Impl nErm nErf ;255;0 Fehl Intp Impl nErm nErf ;255;0 Fehl Intp Impl nErm nErf ;12900;1 Intp ;22380;1 Intp ;12900;1;53;1 Intp nErf ;67;1 nErf ;53;1 nErf ;54;1 Intp ;68;1;54;1;99;1;255;0 Fehl Impl nErm ;255;0 Fehl Intp Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;49;1;255;0 Fehl Impl nErm ;49;1;3;1 Intp ;5;1 Intp ;3;1;8055;1 Intp ;6372;1 Intp ;8763;1;130;1 Intp ;0;1;31;1;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;65241001;1 Intp ;4227122;1 Intp ;39960970;1;1;1 Intp ;0;1 Intp ;0;1 Intp ;0;1 Intp ;6181;1;49;1;9;0,5 Intp ;6;1 Intp ;65241001;1 Intp ;89;1;0;1;50528775;1 Intp ;50528775;1 Intp ;14;1 Intp 
333120;1;333120;1 Intp ;496560;1;255;0 Fehl Intp Impl nErm nErf ;255;0 Fehl Intp Impl nErm nErf ;255;0 Fehl Intp Impl nErm nErf ;8340;1 Intp ;12540;1 Intp ;8340;1;147;1 Intp nErf ;255;0 Fehl Impl nErm nErf ;147;1 nErf ;149;1 Intp ;255;0 Fehl Intp Impl nErm ;149;1;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Intp Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;3;1 Intp ;4;1 Intp ;2;1;2266;1 Intp ;541;1;3378;1;19;1;0;1;0;1;255;0 Fehl nErm ;137;1;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;0;1 Fehl nErm ;255;0 Fehl nErm ;66403801;1 Intp ;4256342;1 Intp ;39960973;1;2;1 Intp ;0;1 Intp ;0;1 Intp ;0;1 Intp ;6184;1;1;1;17;0,5 Intp ;6;1 Intp ;33201900;1 Intp ;89;1;0;1;50601828;1 Intp ;25300914;1 Intp ;146;1 Intp 
108720;1;146340;1;496020;1;106920;1 nErf ;106920;1 Intp nErf ;119820;1 Intp nErf ;1800;1;1800;1 Intp ;28140;1;139;1 nErf ;118;1 nErf ;118;1 Intp nErf ;140;1;129;1;129;1 Intp ;73;1;66;1;66;1 Intp ;61;1;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;2;1;1;1 Intp ;6;1;782;1;1240;1;4204;1 Intp ;25;1;27;1 Intp ;426;1 Intp ;764;1;829;1 Intp ;929;1 Intp ;111726;1;110329;1 Intp ;194672;1 Intp ;804;1;935;1 Intp ;1650;1 Intp ;67154881;1;4288082;1 Intp ;40294633;1 Intp ;1;1 Intp ;0;1 Intp ;1;1 Intp ;0;1;6187;1;1;1;13;0,5 Intp ;6;1 Intp ;67154881;1 Intp ;89;1;40294633;1 Intp ;51100600;1 Intp ;51100600;1 Intp ;13;1 Intp 
582180;1;55560;1;68340;1;45420;1 Intp nErf ;53340;1 nErf ;45420;1 nErf ;22920;1 Intp ;2220;1;22920;1;66;1 nErf ;75;1 nErf ;151;1 nErf ;69;1;75;1;194;1;65;1 Intp ;86;1;65;1;81;1;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;58;1;45;1;4;1 Intp ;4;1;34;1;8821;1;741;1;453;1;353;1 Intp ;26;1;353;1;658;1 Intp ;711;1;234;1;92177;1 Intp ;56670;1;136642;1;1397;1 Intp ;756;1;905;1;67860961;1;4336142;1 Intp ;40438813;1 Intp ;1;1;1;1 Intp ;0;1 Intp ;1;1;6291;1;58;1;9;0,5 ;6;1 Intp ;67860961;1;4336142;1 Intp ;251;1;51279168;1 Intp ;51279168;1 Intp ;36;1
